Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
200710,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,59655,Enplaned,59655,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,10466,Deplaned,10466,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,1115,Enplaned,1115,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,26535,Deplaned,26535,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,24816,Enplaned,24816,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,319,Thru / Transit * 2,638,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,F,48797,Deplaned,48797,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,374340,Deplaned,374340,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,F,49501,Enplaned,49501,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,377299,Enplaned,377299,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5438,Thru / Transit * 2,10876,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,73041,Deplaned,73041,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,79630,Enplaned,79630,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,3729,Thru / Transit * 2,7458,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,6378,Deplaned,6378,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,8976,Enplaned,8976,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,868,Thru / Transit * 2,1736,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,13507,Deplaned,13507,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,13885,Enplaned,13885,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,39,Thru / Transit * 2,78,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,33893,Deplaned,33893,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,31373,Enplaned,31373,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,858,Thru / Transit * 2,1716,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,7552,Deplaned,7552,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,8338,Enplaned,8338,2007,October
200710,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,70,Thru / Transit * 2,140,2007,October
200710,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,33433,Deplaned,33433,2007,October
200710,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,33713,Enplaned,33713,2007,October
200710,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9614,Deplaned,9614,2007,October
200710,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9477,Enplaned,9477,2007,October
200711,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,A,3471,Deplaned,3471,2007,November
200711,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,A,3665,Enplaned,3665,2007,November
200711,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 3,E,20070,Deplaned,20070,2007,November
200711,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,18702,Enplaned,18702,2007,November
200711,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,6991,Deplaned,6991,2007,November
200711,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6539,Enplaned,6539,2007,November
200711,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,6794,Deplaned,6794,2007,November
200711,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7203,Enplaned,7203,2007,November
200711,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6047,Deplaned,6047,2007,November
200711,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7453,Enplaned,7453,2007,November
200711,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,7809,Deplaned,7809,2007,November
200711,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,7791,Enplaned,7791,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,36784,Deplaned,36784,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,39741,Enplaned,39741,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,Terminal 1,B,1690,Thru / Transit * 2,3380,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,Terminal 1,B,4450,Deplaned,4450,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 1,B,4953,Enplaned,4953,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,Terminal 1,B,385,Thru / Transit * 2,770,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,13543,Deplaned,13543,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,14774,Enplaned,14774,2007,November
200711,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,205,Thru / Transit * 2,410,2007,November
200711,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5875,Deplaned,5875,2007,November
200711,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6018,Enplaned,6018,2007,November
200711,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,145173,Deplaned,145173,2007,November
200711,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,145644,Enplaned,145644,2007,November
200711,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,3985,Deplaned,3985,2007,November
200711,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,3666,Enplaned,3666,2007,November
200711,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Other,Other,Other,8,Deplaned,8,2007,November
200711,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4551,Deplaned,4551,2007,November
200711,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,3844,Enplaned,3844,2007,November
200711,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,14826,Deplaned,14826,2007,November
200711,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16223,Enplaned,16223,2007,November
200711,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,17223,Deplaned,17223,2007,November
200711,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19329,Enplaned,19329,2007,November
200711,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8628,Deplaned,8628,2007,November
200711,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10367,Enplaned,10367,2007,November
200711,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,65893,Deplaned,65893,2007,November
200711,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,66383,Enplaned,66383,2007,November
200711,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,12088,Deplaned,12088,2007,November
200711,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13957,Enplaned,13957,2007,November
200711,ExpressJet Airlines,XE,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5673,Deplaned,5673,2007,November
200711,ExpressJet Airlines,XE,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,6862,Enplaned,6862,2007,November
200711,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17153,Deplaned,17153,2007,November
200711,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,16472,Enplaned,16472,2007,November
200711,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,6892,Deplaned,6892,2007,November
200711,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6993,Enplaned,6993,2007,November
200711,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,2455,Deplaned,2455,2007,November
200711,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,3027,Enplaned,3027,2007,November
200711,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7937,Deplaned,7937,2007,November
200711,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,8104,Enplaned,8104,2007,November
200711,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,16929,Deplaned,16929,2007,November
200711,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,17180,Enplaned,17180,2007,November
200711,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8284,Deplaned,8284,2007,November
200711,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,8385,Enplaned,8385,2007,November
200711,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,3763,Deplaned,3763,2007,November
200711,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3717,Enplaned,3717,2007,November
200711,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,17333,Deplaned,17333,2007,November
200711,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17013,Enplaned,17013,2007,November
200711,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,928,Deplaned,928,2007,November
200711,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,982,Enplaned,982,2007,November
200711,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,5499,Deplaned,5499,2007,November
200711,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,6771,Enplaned,6771,2007,November
200711,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 3,E,3498,Deplaned,3498,2007,November
200711,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 3,E,3692,Enplaned,3692,2007,November
200711,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Other,Terminal 1,C,43977,Deplaned,43977,2007,November
200711,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,44417,Enplaned,44417,2007,November
200711,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,6296,Deplaned,6296,2007,November
200711,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,6278,Enplaned,6278,2007,November
200711,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9353,Deplaned,9353,2007,November
200711,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8851,Enplaned,8851,2007,November
200711,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,5278,Deplaned,5278,2007,November
200711,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,4910,Enplaned,4910,2007,November
200711,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13877,Deplaned,13877,2007,November
200711,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15376,Enplaned,15376,2007,November
200711,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,4139,Deplaned,4139,2007,November
200711,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,4363,Enplaned,4363,2007,November
200711,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,88157,Deplaned,88157,2007,November
200711,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,86949,Enplaned,86949,2007,November
200711,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,6617,Deplaned,6617,2007,November
200711,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,6237,Enplaned,6237,2007,November
200711,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,67056,Deplaned,67056,2007,November
200711,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,66531,Enplaned,66531,2007,November
200711,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,4,Thru / Transit * 2,8,2007,November
200711,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,5440,Deplaned,5440,2007,November
200711,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,4751,Enplaned,4751,2007,November
200711,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4432,Deplaned,4432,2007,November
200711,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4845,Enplaned,4845,2007,November
200711,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,63197,Deplaned,63197,2007,November
200711,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,65085,Enplaned,65085,2007,November
200711,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,51040,Deplaned,51040,2007,November
200711,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,51379,Enplaned,51379,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,4729,Deplaned,4729,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,784,Enplaned,784,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,24586,Deplaned,24586,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,23588,Enplaned,23588,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,282,Thru / Transit * 2,564,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,F,45921,Deplaned,45921,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,351116,Deplaned,351116,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,F,45496,Enplaned,45496,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,360460,Enplaned,360460,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4795,Thru / Transit * 2,9590,2007,November
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,70434,Deplaned,70434,2007,November
